search_objective,optimizer,seed,trial_id,lr,beta,dpo_step,st_tuner_time,ARC-C,GPQA,GSM8K,HellaSwag,PIQA,TruthfulQA,IFEval,Arena-Hard,MT-Bench,ELO,Z-Static,Z-Dynamic,Z-All,elapsed_time_sec
ELO,RandomSearch,4,1,1e-06,0.04,1800,60754.70313177109,72.26962,35.858585,90.826385,81.915955,79.325356,64.50572,78.13064,67.6,80.96774,1208.0431,-0.17843631,0.37116033,-0.01355732,60754.6
ELO,RandomSearch,4,0,4e-06,0.01,1800,60836.20308861733,75.17065,32.82828,89.689156,83.34993,78.99891,70.14245,69.861244,56.866665,76.451614,1137.8353,0.20872703,-1.3288078,-0.25253344,60836.1
ELO,RandomSearch,4,1,1e-06,0.04,2000,67505.2031317711,72.01365,35.858585,91.43291,81.88608,79.651794,64.59551,77.35503,67.6,77.70701,1218.638,-0.04981739,0.09886741,-0.005211952,67505.1
ELO,RandomSearch,4,0,4e-06,0.01,2000,67595.70308861733,74.744026,33.838383,88.77938,83.21052,79.21654,70.103546,70.277145,56.866665,76.451614,1137.4225,0.20803665,-1.5531505,-0.3203195,67595.6
ELO,RandomSearch,4,1,1e-06,0.04,2031,68551.5000067711,72.26962,36.868687,91.50872,81.83629,79.434166,64.50238,77.65728,67.6,80.26316,1203.9276,0.01754619,0.1697945,0.06322068,68551.4
ELO,RandomSearch,4,0,4e-06,0.01,2031,68643.49996361733,74.744026,33.333332,89.158455,83.220474,79.05332,70.2547,70.26091,56.866665,70.19868,1146.9966,0.20892324,-1.8354303,-0.40438282,68643.4
ELO,RandomSearch,4,2,4e-06,0.02,200,75319.80104265214,72.61092,37.373737,91.43291,82.13503,78.23721,68.20614,78.7239,72.9,83.552635,1262.8114,0.4888241,0.6733288,0.5441755,6763.9
ELO,RandomSearch,5,0,1e-06,0.01,200,6771.001585102082,69.96587,36.363636,89.31008,82.07529,80.52231,59.815693,80.17145,71.26667,88.3871,1232.8019,-0.2680202,0.6978711,0.021747177,6770.9
ELO,RandomSearch,5,1,2e-06,0.01,200,6789.501627779007,72.01365,36.868687,91.96361,82.23461,78.67247,66.43039,77.74721,58.6,85.80645,1285.0702,0.2069333,0.31286138,0.23871173,6789.4
ELO,RandomSearch,5,0,1e-06,0.01,400,13542.00207338333,72.35495,36.868687,92.191055,82.20474,78.726875,66.98725,77.646034,76.433334,88.3871,1276.745,0.17587416,1.6686784,0.62371546,13541.9
