search_objective,optimizer,seed,trial_id,lr,beta,dpo_step,st_tuner_time,ARC-C,GPQA,GSM8K,HellaSwag,PIQA,TruthfulQA,IFEval,Arena-Hard,MT-Bench,AlpacaEval,ELO,Z-Static,Z-Dynamic,Z-All,elapsed_time_sec
ELO,RandomSearch,0,9,1e-06,0.02,400,44521.50448498727,46.160408,31.818182,42.380592,53.75423,69.640915,43.18019,32.790607,50.566666,56.802723,1.2288944,610.26416,-0.65932643,-1.0271436,-0.7930781,1970.9
ELO,RandomSearch,0,8,2e-06,0.01,1000,44939.37464461327,46.843002,29.79798,45.564823,54.49114,69.640915,44.498436,35.713184,51.1,71.72414,2.5325596,649.71344,-0.057296216,0.21169345,0.04051821,4913.8
ELO,RandomSearch,1,0,1e-06,0.02,200,985.6018661022184,45.648464,32.82828,42.380592,53.565025,69.42329,43.073578,32.49711,48.566666,51.324505,1.3079549,614.87335,-0.39000547,-1.0053195,-0.613756,985.5
ELO,RandomSearch,1,1,1e-06,0.02,200,985.601915693283,45.648464,32.82828,42.380592,53.565025,69.42329,43.073578,32.49711,48.566666,51.324505,1.3079549,614.87335,-0.39000547,-1.0053195,-0.613756,985.5
ELO,RandomSearch,1,0,1e-06,0.02,400,1971.001890516281,46.160408,31.818182,42.380592,53.75423,69.640915,43.18019,32.790607,50.566666,56.802723,1.2288944,610.26416,-0.65932643,-1.0271436,-0.7930781,1970.9
ELO,RandomSearch,1,1,1e-06,0.02,400,1971.0019401073453,46.160408,31.818182,42.380592,53.75423,69.640915,43.18019,32.790607,50.566666,56.802723,1.2288944,610.26416,-0.65932643,-1.0271436,-0.7930781,1970.9
ELO,RandomSearch,1,0,1e-06,0.02,600,2956.501768445969,46.245735,31.818182,42.380592,53.684525,69.42329,43.198032,32.972958,48.733334,63.636364,1.0954256,615.4475,-0.826433,-1.0502017,-0.9078034,2956.4
ELO,RandomSearch,1,1,1e-06,0.02,600,2956.501818037033,46.245735,31.818182,42.380592,53.684525,69.42329,43.198032,32.972958,48.733334,63.636364,1.0954256,615.4475,-0.826433,-1.0502017,-0.9078034,2956.4
ELO,RandomSearch,1,0,1e-06,0.02,800,3942.001768445969,46.245735,31.818182,42.380592,53.843857,69.47769,43.279465,33.420105,44.1,55.714287,1.1931527,630.68475,-0.9844561,-1.539535,-1.186303,3941.9
ELO,RandomSearch,1,1,1e-06,0.02,800,3942.0018180370334,46.245735,31.818182,42.380592,53.843857,69.47769,43.279465,33.420105,44.1,55.714287,1.1931527,630.68475,-0.9844561,-1.539535,-1.186303,3941.9
ELO,RandomSearch,1,0,1e-06,0.02,1000,4927.401670789719,46.33106,31.818182,42.380592,53.82394,69.5321,43.282692,33.836,50.933334,65.789474,1.0549306,602.55835,-0.88561004,-1.0303704,-0.9382501,4927.3
ELO,RandomSearch,1,1,1e-06,0.02,1000,4927.401720380783,46.33106,31.818182,42.380592,53.82394,69.5321,43.282692,33.836,50.933334,65.789474,1.0549306,602.55835,-0.88561004,-1.0303704,-0.9382501,4927.3
ELO,RandomSearch,1,0,1e-06,0.02,1200,5912.901670789719,46.33106,32.32323,42.380592,53.833897,69.640915,43.27151,33.748566,49.733334,61.22449,1.2044158,572.7467,-0.52047586,-1.3472456,-0.82111937,5912.8
ELO,RandomSearch,1,1,1e-06,0.02,1200,5912.901720380783,46.33106,32.32323,42.380592,53.833897,69.640915,43.27151,33.748566,49.733334,61.22449,1.2044158,572.7467,-0.52047586,-1.3472456,-0.82111937,5912.8
ELO,RandomSearch,1,0,1e-06,0.02,1400,6898.401670789719,46.245735,31.313131,42.380592,53.76419,69.15125,43.28005,32.649483,49.5,64.52702,1.4684163,607.0839,-1.1367617,-0.951564,-1.0694171,6898.3
ELO,RandomSearch,1,1,1e-06,0.02,1400,6898.401720380783,46.245735,31.313131,42.380592,53.76419,69.15125,43.28005,32.649483,49.5,64.52702,1.4684163,607.0839,-1.1367617,-0.951564,-1.0694171,6898.3
ELO,RandomSearch,1,0,1e-06,0.02,1600,7883.802061414719,46.33106,31.818182,42.380592,53.863773,69.26006,43.32122,33.127823,48.4,61.589405,1.8400958,605.22235,-0.90749556,-0.91648394,-0.91076404,7883.7
ELO,RandomSearch,1,1,1e-06,0.02,1600,7883.802111005783,46.33106,31.818182,42.380592,53.863773,69.26006,43.32122,33.127823,48.4,61.589405,1.8400958,605.22235,-0.90749556,-0.91648394,-0.91076404,7883.7
ELO,RandomSearch,1,0,1e-06,0.02,1800,8869.302061414717,46.587032,32.32323,42.380592,53.67457,69.47769,43.28705,32.19984,48.166668,58.10811,1.1338261,615.90076,-0.66970927,-1.3174089,-0.9052364,8869.2
ELO,RandomSearch,1,1,1e-06,0.02,1800,8869.302111005782,46.587032,32.32323,42.380592,53.67457,69.47769,43.28705,32.19984,48.166668,58.10811,1.1338261,615.90076,-0.66970927,-1.3174089,-0.9052364,8869.2
ELO,RandomSearch,1,0,1e-06,0.02,2000,9854.701475477215,46.075085,31.818182,42.380592,53.853813,69.26006,43.31176,32.56703,49.233334,60.738255,1.1709927,597.1786,-1.1004181,-1.4434116,-1.225143,9854.6
